tile,frame,n_px,mean_resid,mean_ctx,mean_ab
E4_N40,F22_044414_2195_XI_39N352W,13214,0.0002538849576479417,97.39017655280385,0.0025898585252215702
E4_N40,F22_044480_2251_XI_45N352W,6579,2.2817681545270736e-05,164.0294367020064,0.0036260048910201
E4_N40,F23_044691_2235_XI_43N355W,693,-0.0008325255213820493,103.83727340367966,0.0029334112189960946
E4_N40,G02_019096_2221_XN_42N355W,17970,0.0017559795245719173,135.96578058700266,0.004808569478954996
E4_N40,G06_020586_2250_XI_45N354W,409,-0.003112895137127756,99.04994794850245,0.0002550418408236621
E4_N40,G19_025610_2223_XN_42N354W,55079,0.0007446849704674687,134.30030538876545,0.006296415671471159
E4_N40,G19_025755_2235_XN_43N353W,55333,5.501959566111901e-05,101.5727888068038,0.0049009658187861025
E4_N40,G21_026243_2201_XN_40N356W,6762,0.0011506641536420915,118.45621412627551,0.004849114452372628
E4_N40,G21_026533_2220_XN_42N354W,941,0.0007689810863118695,136.9549234939559,0.005145991152632988
E4_N40,G23_027100_2228_XN_42N353W,99226,0.00025481807566090985,123.78572227163244,0.004969294862166639
E4_N40,J01_045258_2194_XI_39N352W,53713,0.0009505654769405579,103.63967310927988,0.011399293508735834
E4_N40,J02_045390_2214_XI_41N353W,31767,-2.7495169638316435e-05,111.88229613646827,0.004438021036289307
E4_N40,J02_045456_2195_XI_39N352W,125108,-0.0004870506773448545,100.4886805222163,0.0003879385010058642
E4_N40,J02_045535_2217_XI_41N354W,15658,0.001366916500213181,133.16675344173106,0.007735031450377701
E4_N40,J03_045878_2226_XI_42N355W,189655,-0.0005609151988147894,127.93961063242301,0.0009996755857087426
E4_N40,J04_046168_2212_XI_41N354W,271655,1.0519541219826768e-05,109.6298356514927,0.005253843219179612
E4_N40,J04_046313_2189_XN_38N355W,72230,0.0001646321172741905,83.21739731965164,0.003163713020086585
E4_N40,J04_046524_2201_XN_40N355W,1250,-0.001890628096818103,89.74643359375,0.0031291971667145846
E4_N40,J16_050862_2196_XI_39N355W,51096,-0.0007712929892641719,104.95790271391718,0.0005752705983399936
E4_N40,K03_054686_2237_XN_43N356W,4288,0.0019330058075052816,158.87112426757812,0.009009849519178607
E4_N40,K04_054765_2209_XN_40N352W,2251,-0.0030058194380635376,104.59393134301422,0.004639031422100453
E4_N40,K04_054976_2210_XN_41N352W,12612,0.002302043999410783,130.73642948246214,0.009954642294265481
E4_N40,K05_055253_2256_XN_45N355W,2068,-0.0012255439579027007,171.91008777729087,0.0017543278738988788
E4_N40,P03_002139_2209_XN_40N354W,53810,7.332640557003926e-05,126.42101086650366,0.003587121124784878
E4_N40,P13_006174_2196_XN_39N355W,41947,-0.0004170845448648802,92.53176085204991,0.0007728986593506647
E4_N40,P14_006464_2214_XN_41N353W,3532,-0.0020548346490362347,152.74263845510688,0.0005364699333885351
E4_N40,P15_006965_2224_XN_42N352W,192997,0.00012790696572164317,124.01159261967965,0.009281684012115368
E4_N40,P16_007176_2208_XN_40N353W,55864,-0.0015591546014831514,130.83065015805684,0.001347813927143669
E4_N40,P17_007611_2238_XN_43N352W,183454,-0.0003296020405349868,130.28111428499275,0.006475712007870782
E4_N40,P18_007888_2206_XN_40N355W,35721,0.00032642555648406383,109.02135749650941,0.00145471170392883
E4_N40,P18_008112_2251_XI_45N352W,31467,-6.150686195424244e-05,129.8553057878591,0.005624486521746809
E4_N40,P20_008903_2193_XN_39N352W,366,0.0013380195705045398,105.30025294569673,0.010239342067149262
E4_N40,P22_009681_2243_XI_44N355W,32477,0.0005408290462732238,110.74031363782446,0.004267821115201368
E4_N40,P22_009826_2221_XN_42N355W,108,0.0029682909737827096,137.37847222222223,0.006058830987496077
E4_N44,B01_009905_2253_XI_45N352W,939,0.0026835724511670477,98.13596266806444,0.0040620535574324036
E4_N44,B01_010103_2236_XI_43N355W,36523,-0.00039509865309834714,94.92093172666881,0.0009716954612097405
E4_N44,B01_010182_2258_XI_45N353W,168573,0.0001136984054039301,123.76931923943002,0.004720661705673971
E4_N44,B02_010248_2250_XI_45N354W,100620,0.0004814958825900314,122.88000860485303,0.005046471646826749
E4_N44,B02_010459_2250_XI_45N354W,143,-0.0009092924241478885,119.75262920673077,0.002106726799134598
E4_N44,B02_010604_2269_XI_46N353W,91434,0.0006087616693421502,125.58284766881029,0.008881720529381305
E4_N44,B03_010749_2287_XI_48N352W,32546,9.129941950946632e-05,116.68983779688749,0.0028971459155436134
E4_N44,B17_016195_2250_XN_45N354W,24612,-0.000607785906013863,112.8497338458501,0.004105543182580624
E4_N44,B19_017039_2250_XN_45N354W,16462,0.002346442055308226,143.819103038437,0.006593640940800194
E4_N44,B20_017395_2263_XN_46N356W,109106,0.00024996420034641094,135.11363998048628,0.007581171384031456
E4_N44,D01_027588_2249_XI_44N354W,123,-0.0022337628828354088,154.59756097560975,0.0010838471085677392
E4_N44,D05_029144_2242_XN_44N353W,12068,-0.0007848961208427529,121.20605347367521,0.000470328945370661
E4_N44,D16_033469_2256_XI_45N355W,130921,-0.00028913987922648887,122.34087740501667,0.0022285612474039294
E4_N44,F01_036093_2260_XN_46N353W,11944,-4.211780895640461e-06,119.10575189098606,0.0044267797138005955
E4_N44,F04_037293_2256_XI_45N355W,41270,-0.00021144330429770307,104.57001205381482,0.00216367755558046
E4_N44,F05_037649_2276_XN_47N355W,7128,0.0014949917547629442,116.81667683234252,0.004926378367163308
E4_N44,F16_042146_2251_XN_45N354W,557,-0.0011745966355901233,137.84724072879263,0.0005672847843077964
E4_N44,F22_044480_2251_XI_45N352W,155793,-0.00013005901908000604,109.79143056361245,0.001320767515772098
E4_N44,G02_018885_2274_XN_47N355W,96818,0.0004742885437878332,124.72291499094952,0.006831937592630311
E4_N44,G02_019030_2250_XI_45N354W,467,0.0018005443815557192,114.15517515390792,0.004148484087570245
E4_N44,G03_019531_2288_XN_48N352W,35002,-0.0003844988184876898,102.1037188220941,0.0033530500944707643
E4_N44,G15_024199_2272_XN_47N354W,102476,-0.0012786719564131972,116.7350270676945,0.001008941899427632
E4_N44,G16_024410_2250_XI_45N354W,127,-0.0020063571350966837,145.98996524360237,0.002210543148632539
E4_N44,G19_025478_2290_XN_49N353W,72829,0.00026976597557006754,132.20106052684199,0.008975119087988948
E4_N44,G19_025755_2235_XN_43N353W,5245,-0.0009983551790653823,99.87828102657292,0.0024701387452258183
E4_N44,G20_025966_2256_XI_45N355W,2512,0.0005989388707975218,92.42092331807325,0.00276257980668694
E4_N44,G22_026678_2284_XN_48N353W,114315,-0.00014186520928796752,124.3779889655229,0.008104028590480303
E4_N44,G23_027100_2228_XN_42N353W,4213,-0.0005372415174981365,113.29198569717244,0.0018811318824460603
E4_N44,J01_045113_2257_XI_45N355W,15123,-0.0007106021242344275,113.24290963836127,0.001840670333392278
E4_N44,J20_052418_2249_XI_44N354W,77145,-0.0003289422898082229,114.66187265559174,0.0011791759165053466
E4_N44,K02_053987_2264_XI_46N354W,19298,0.003374347505008024,122.31201166814566,0.017249766791719752
E4_N44,K05_055253_2256_XN_45N355W,131,-0.0038008149522242743,141.8278789957061,0.0007219758820173487
E4_N44,P02_001928_2264_XI_46N354W,4725,0.009792737662062156,115.732269551918,0.024186566845951517
E4_N44,P15_006820_2256_XN_45N353W,204596,-0.0003102609735151566,126.44388433295067,0.003739366218931545
E4_N44,P17_007611_2238_XN_43N352W,158479,-0.00028794967043903867,97.53579097033361,0.0004877078823752654
E4_N44,P17_007677_2287_XN_48N355W,55496,-0.0002559592668049266,115.49063901776141,0.002895970991309061
E4_N44,P18_007901_2250_XN_45N351W,243,-0.000793875212558256,106.95799977494856,0.0001166769015232562
E4_N44,P18_008112_2251_XI_45N352W,1954,-0.0002671821652778671,98.27938233671316,0.003486864501172873
E4_N44,P20_008758_2277_XN_47N354W,125035,0.0005274031709879892,116.67993029920372,0.008229660964206636
E4_N44,P22_009681_2243_XI_44N355W,84668,-2.2977008227864178e-05,106.55518941446296,0.0026008849130896433
E4_N44,P22_009760_2250_XI_45N352W,65597,-0.0001931845320330399,105.58278305886702,0.0007405451045061414
E8_N40,B02_010261_2248_XI_44N348W,2272,0.0004766311259282167,136.71794407804248,0.004328416408216199
E8_N40,B18_016775_2190_XN_39N347W,2715,0.004349629110922756,137.7247316701197,0.016246248004421194
E8_N40,B20_017408_2244_XN_44N351W,5160,0.000725695813232085,144.56062390231347,0.01237395577098268
E8_N40,D01_027535_2219_XI_41N348W,409,0.0013890260908181573,108.94256427643643,0.0043459406236135084
E8_N40,D04_028722_2219_XI_41N348W,26057,-0.0004429899923601977,130.75497958052298,0.0014709798657054295
E8_N40,D05_029012_2219_XI_41N348W,19831,-0.000291134403990753,101.10950530025592,0.003058846116991592
E8_N40,D22_035961_2215_XN_41N349W,47945,0.0009524839933317023,137.25045380774847,0.008238136576283266
E8_N40,F04_037372_2205_XN_40N351W,5306,0.009575449007966154,130.83711044248255,0.019471444707300205
E8_N40,F20_043781_2195_XI_39N351W,30039,-0.0011737917614891688,86.66563038362628,0.00797939970051716
E8_N40,F21_043926_2195_XI_39N351W,14642,0.0007727247380495131,88.16195470702858,0.010779613256807732
E8_N40,F22_044480_2251_XI_45N352W,1333,0.0008230627981142128,166.63367550872093,0.00147862845298851
E8_N40,F22_044493_2257_XI_45N349W,24150,0.001422599986085146,139.15953286749482,0.007757173565974979
E8_N40,G04_019676_2214_XN_41N349W,168396,0.0006090307656406677,124.54662544871908,0.010343086919154094
E8_N40,G04_019821_2185_XN_38N348W,836,0.0025444885872199004,166.12863290595095,0.007428739007439021
E8_N40,G16_024423_2198_XN_39N348W,416,0.007622925802953821,147.0703852726863,0.01476985652456838
E8_N40,J02_045416_2248_XI_44N348W,155352,-0.0004529459517911793,149.06723390670862,0.003609529063508591
E8_N40,J02_045456_2195_XI_39N352W,9510,-0.0033651532198788405,105.11893319532072,0.0003976713535444292
E8_N40,J02_045627_2256_XI_45N349W,16236,0.003717631083293602,161.20472704127786,0.01268846874857365
E8_N40,J03_046115_2227_XN_42N349W,45853,0.00027475956718916024,130.99625267328474,0.005843939312354308
E8_N40,J04_046537_2219_XI_41N351W,144214,0.00038133960171928363,108.83728454463723,0.016088656503437743
E8_N40,J15_050585_2227_XN_42N347W,1244,0.005059957904609336,168.5992396314811,0.008459664520709795
E8_N40,J16_050875_2214_XN_41N348W,11615,-0.00015366683700887579,116.5806168108319,0.0031781186515212516
E8_N40,K03_054633_2211_XN_41N349W,394,0.003619688507476351,166.23871500237945,0.008257134377382144
E8_N40,K03_054699_2219_XN_41N351W,20643,-0.001234925609110757,118.14250106157354,0.0063102677405823225
E8_N40,K04_055121_2218_XN_41N351W,7318,0.000376496950310483,111.99661192329701,0.0044199852114197346
E8_N40,K05_055266_2219_XN_41N349W,110246,-0.00021268702958713638,104.66250582504126,0.002235540239484369
E8_N40,K05_055411_2216_XN_41N349W,146676,-8.777292849175254e-05,134.86406338683986,0.007779682258630849
E8_N40,K06_055543_2212_XN_41N350W,48519,0.00016314363726085913,120.55655200395077,0.0055801702580437615
E8_N40,P01_001466_2215_XI_41N348W,25580,-0.0006947903836502832,137.87720440468627,0.002107276987825961
E8_N40,P04_002508_2218_XI_41N348W,182281,-0.00024078000878462305,124.34429210493516,0.0035676939995576387
E8_N40,P14_006622_2219_XI_41N348W,24376,-0.0001900008037023307,127.7980003945351,0.0024592034384354356
E8_N40,P15_006754_2196_XI_39N351W,19387,0.0005086035598492394,110.63088733147535,0.008553470364779155
E8_N40,P15_007044_2222_XN_42N349W,31409,-0.0007247564574347389,98.824626394654,0.0016203512487603284
E8_N40,P16_007255_2202_XN_40N350W,148122,-7.58986695222853e-05,104.23676832378884,0.010494512597162454
E8_N40,P16_007400_2202_XN_40N350W,173636,-0.00036796451273788186,116.06731212763339,0.004293153640909685
E8_N40,P17_007611_2238_XN_43N352W,7808,-0.001989978160015719,116.18728600173701,0.0024753005978074374
E8_N40,P17_007756_2202_XI_40N351W,128476,0.0005076900824897306,111.80816673384037,0.014287294490725227
E8_N40,P17_007835_2249_XN_44N349W,32368,-0.0011025075657797628,145.41864122286094,0.00413144366658365
E8_N40,P18_007901_2250_XN_45N351W,62745,-0.0002940850629746637,146.84971068100546,0.009225041479916036
E8_N40,P18_008046_2253_XN_45N350W,124453,4.0776729962753496e-05,141.21735560908286,0.008354019131981283
E8_N40,P18_008112_2251_XI_45N352W,39183,-0.0016220003005724874,140.73704900124096,0.007025809000806879
E8_N40,P20_008916_2249_XN_44N348W,21162,0.0011716232056765993,146.97536383206042,0.012130165805270618
E8_N40,P21_009338_2253_XN_45N350W,95355,-4.936385007444524e-05,118.02256977216716,0.005434031075747086
E8_N40,P22_009694_2267_XN_46N350W,2795,0.00045565144838985986,147.69586594364938,0.003930397991002295
E8_N40,P22_009760_2250_XI_45N352W,632,-0.0006388297425789477,135.96835906596124,0.017233399965864264
E8_N44,B01_010195_2277_XN_47N347W,40096,0.0008663597325918324,124.04433928883181,0.011566280161253141
E8_N44,B02_010261_2248_XI_44N348W,139518,0.0001264785492617726,109.16878118017254,0.004606028921041959
E8_N44,B02_010406_2289_XN_48N348W,15525,0.0013274138673222604,111.6012411936393,0.013732127290143942
E8_N44,B03_010683_2290_XI_49N351W,39199,-0.00030627180743003293,146.42596769847444,0.0022245323501325367
E8_N44,B03_010749_2287_XI_48N352W,39335,3.196785551291789e-05,129.36609514526663,0.002987182370279718
E8_N44,B04_011329_2241_XI_44N347W,751,0.0012161847560443824,74.58183489722038,0.005425189130178581
E8_N44,B17_016274_2258_XN_45N350W,34053,0.000988169962059795,141.10167798519038,0.006090585598209563
E8_N44,B20_017408_2244_XN_44N351W,10623,0.0007819953546353182,119.12810738639038,0.010375136867839398
E8_N44,D04_028801_2268_XN_46N348W,18233,0.00015268560654612136,120.32800459674766,0.005291952991492555
E8_N44,F02_036739_2274_XN_47N351W,41185,0.0007010126387463929,125.5543414528196,0.006404143228717993
E8_N44,F22_044480_2251_XI_45N352W,102004,6.629326878412347e-05,110.21754077582129,0.0025137497883320746
E8_N44,F22_044493_2257_XI_45N349W,111219,-0.0009212131482251742,127.89155863445657,0.006805726579789151
E8_N44,J01_045205_2297_XI_49N349W,25991,-0.0035145855717024213,119.43368167105922,0.0013848324033040012
E8_N44,J02_045416_2248_XI_44N348W,147936,-0.00046757368240235353,112.87844147580077,0.0005699127959857843
E8_N44,J02_045627_2256_XI_45N349W,90965,-0.0005610160552984404,106.89863127731132,0.0005579606137288772
E8_N44,J04_046537_2219_XI_41N351W,1197,-0.0036000159968687185,84.52735925099206,0.0019195809505791182
E8_N44,K04_055121_2218_XN_41N351W,664,-0.003281001656397303,89.73510006824172,0.00018215186869301433
E8_N44,P17_007835_2249_XN_44N349W,42396,-9.383311377017555e-05,147.6499054303472,0.009214599836238731
E8_N44,P18_007901_2250_XN_45N351W,183958,-0.00016277515869128064,107.77474744362505,0.0013144291367947042
E8_N44,P18_008046_2253_XN_45N350W,248710,-2.9316860853419357e-05,115.77508792242973,0.0033044823848884827
E8_N44,P18_008112_2251_XI_45N352W,2159,0.0006186931304589945,96.94026368544465,0.0042238026365189075
E8_N44,P20_008916_2249_XN_44N348W,212349,-0.0002269045489454982,109.98756709823068,0.0024756634860379294
E8_N44,P21_009272_2280_XN_48N348W,64910,0.0009415639856608317,135.0479847547325,0.022296453772023175
E8_N44,P21_009338_2253_XN_45N350W,247704,-0.00028664485997098566,123.50462108457197,0.00287349442505463
E8_N44,P22_009483_2274_XN_47N349W,63949,0.002491355396902833,134.6944397189313,0.02225199960309118
E8_N44,P22_009549_2289_XN_48N351W,45952,0.0002997460367824753,148.3071842884287,0.00446954842414622
E8_N44,P22_009694_2267_XN_46N350W,214903,0.0004750223859612481,130.86757778327606,0.006736752879654772
E8_N44,P22_009760_2250_XI_45N352W,1789,-5.294427765315187e-07,104.15239506183622,0.0019639624730624274
